Unnamed: 0,Country,City,AQI_Value,AQI_Category,CO_Value,CO_Category,Ozone_Value,Ozone_Category,NO2_Value,NO2_Category,PM25_Value,PM25_Category,VOCs,SO2,Emissions
8188.0,Brazil,Sao Joao Da Boa Vista,59.0,Moderate,1.0,Good,31.0,Good,4.0,Good,59.0,L1,159.3233878,4.365500391,L1
8189.0,Brazil,Sao Joaquim De Bicas,50.0,Unhealthy for Sensitive Groups,1.0,Good,1.0,Good,1.0,Good,50.0,L2,130.39634565,10.71123751,L2
8190.0,Albania,Sarande,53.0,Moderate,1.0,,31.0,Good,1.0,Good,53.0,L1,143.5405164,-2.407114138,L1
8191.0,India,Sarangarh,50.0,Unhealthy,1.0,Good,52.0,Moderate,0.0,Good,50.0,L3,130.39634565,4.566267497,L3
8192.0,United States of America,Shelby,67.0,Moderate,1.0,Good,26.0,Good,1.0,Good,67.0,L1,171.7916315,6.5247831,L1
8193.0,India,Sherkot,50.0,Very Unhealthy,1.0,Good,31.0,Unhealthy,1.0,Good,50.0,L4,130.39634565,13.30864222,L4
8194.0,Japan,Shiraoka,48.0,Good,1.0,Good,48.0,Good,3.0,Good,22.0,L0,126.0769945,5.800253786,L0
8195.0,Russian Federation,Shuya,31.0,Good,1.0,Good,31.0,Good,1.0,Good,28.0,L0,92.48217656,7.272978295,L0
8196.0,Turkey,Sirnak,82.0,Moderate,1.0,Good,46.0,Good,0.0,Good,82.0,L1,216.4366875,-1.690116545,L1
8197.0,India,Sironj,50.0,Unhealthy,1.0,Good,31.0,Good,0.0,Good,50.0,L3,130.39634565,2.716519568,L3
8198.0,Nicaragua,Siuna,25.0,Good,1.0,Good,11.0,Good,0.0,Good,25.0,L0,89.5646898,6.378838008,L0
8199.0,India,Sardulgarh,50.0,Hazardous,1.0,Good,40.0,Good,1.0,Good,50.0,L5,130.39634565,2.458025896,L5
8200.0,United States of America,Savage,50.0,Good,1.0,Good,40.0,Good,4.0,Good,50.0,L0,91.63344452,8.597117785,L0
8201.0,Ghana,Savelugu,52.0,Moderate,1.0,Good,5.0,Good,1.0,Good,52.0,L1,147.3683247,6.050892483,L1
8202.0,Germany,Schonebeck,34.0,Good,1.0,,30.0,Good,1.0,Good,34.0,L0,84.59623661,-7.774613206,L0
8203.0,Germany,Schwalbach,31.0,Good,1.0,Good,31.0,Good,1.0,Good,26.0,L0,74.48516078,6.197144596,L0
8204.0,United States of America,Searcy,73.0,Moderate,1.0,,17.0,Good,7.0,Good,73.0,L1,183.5155473,3.214483866,L1
8205.0,Spain,Segovia,34.0,Good,1.0,Good,20.0,Good,3.0,Good,34.0,L0,85.53356953,-5.048554166,L0
8206.0,Pakistan,Sehwan,50.0,Unhealthy,1.0,Good,39.0,Good,0.0,Good,50.0,L3,130.39634565,2.538550699,L3
8207.0,United Republic of Tanzania,Sepuka,21.0,Good,1.0,,14.0,Good,0.0,Good,21.0,L0,41.90564221,-4.341821893,L0
8208.0,Italy,Settimo Torinese,72.0,Moderate,1.0,Good,23.0,Good,1.0,Good,72.0,L1,174.2227925,9.365656428,L1
8209.0,Japan,Settsu,46.0,Good,1.0,Good,46.0,Good,0.0,Good,23.0,L0,123.4315855,3.620795099,L0
8210.0,Malaysia,Shah Alam,78.0,Moderate,1.0,Good,43.0,Good,2.0,Good,78.0,L1,206.2294403,0.981273176,L1
8211.0,India,Shahdol,50.0,Unhealthy,1.0,Good,39.0,Good,0.0,Good,50.0,L3,130.39634565,7.854240285,L3
8212.0,China,Shanghai,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,1.0,Good,50.0,L3,130.39634565,11.49262833,L3
8213.0,Japan,Shibukawa,43.0,Good,1.0,Good,43.0,Good,0.0,Good,18.0,L0,102.7173435,2.621176315,L0
8214.0,United Kingdom of Great Britain and Northern Ireland,Shipley,26.0,Good,1.0,Good,26.0,Good,1.0,Good,22.0,L0,64.93365166,-2.427987198,L0
8215.0,Ethiopia,Sire,92.0,Moderate,1.0,Good,22.0,Good,0.0,Good,92.0,L1,237.3987275,-0.412368968,L1
8216.0,Brazil,Sobral,56.0,Moderate,1.0,Good,6.0,Good,4.0,Good,56.0,L1,159.8547737,-0.487289549,L1
8217.0,Indonesia,Pangkalanbuun,28.0,Good,1.0,Good,15.0,Good,0.0,Good,28.0,L0,54.52562814,5.732486016,L0
8218.0,Italy,Parabiago,68.0,Moderate,1.0,Good,37.0,Good,4.0,Good,68.0,L1,172.7927124,-4.604486428,L1
8219.0,Paraguay,Paraguari,28.0,Good,1.0,Good,19.0,Good,0.0,Good,28.0,L0,61.67321559,1.763825917,L0
8220.0,India,Parbhani,50.0,Unhealthy for Sensitive Groups,1.0,,31.0,Good,0.0,Good,50.0,L2,130.39634565,2.548578046,L2
8221.0,Australia,Parkes,21.0,Good,1.0,,21.0,Good,0.0,Good,10.0,L0,67.16956645,7.177695089,L0
8222.0,Spain,Parla,50.0,Good,1.0,,14.0,Good,7.0,Good,50.0,L0,135.4462457,4.963682788,L0
8223.0,Ecuador,Pasaje,53.0,Moderate,1.0,Good,31.0,Good,3.0,Good,53.0,L1,141.9943352,6.476051426,L1
8224.0,India,Pattan,83.0,Moderate,1.0,Good,31.0,Moderate,1.0,Good,83.0,L1,221.7102584,2.973199981,L1
8225.0,India,Pawayan,50.0,Hazardous,1.0,Good,31.0,Unhealthy,2.0,Good,50.0,L5,130.39634565,1.245009062,L5
8226.0,United Kingdom of Great Britain and Northern Ireland,Penarth,50.0,Good,1.0,Good,16.0,Good,5.0,Good,50.0,L0,125.6736248,2.172620121,L0
8227.0,Brazil,Penha,57.0,Moderate,1.0,Good,4.0,Good,6.0,Good,57.0,L1,169.3573062,9.48581193,L1
8228.0,Italy,Pesaro,47.0,Good,1.0,Good,47.0,Good,1.0,Good,28.0,L0,120.0342895,7.674453156,L0
8229.0,Germany,Pfungstadt,31.0,Good,1.0,Good,31.0,Good,1.0,Good,25.0,L0,89.85132113,-0.152937856,L0
8230.0,India,Phagwara,50.0,Unhealthy for Sensitive Groups,1.0,,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L2,130.39634565,6.696280977,L2
8231.0,India,Phaltan,103.0,Unhealthy for Sensitive Groups,1.0,Good,27.0,Good,0.0,Good,103.0,L2,244.0174147,-3.283395625,L2
8232.0,India,Pinjaur,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Unhealthy for Sensitive Groups,2.0,Good,50.0,L2,130.39634565,4.916866986,L2
8233.0,Brazil,Pires Do Rio,30.0,Good,1.0,Good,8.0,Good,2.0,Good,30.0,L0,74.2101578,4.482755859,L0
8234.0,Thailand,Plaeng Yao,48.0,Good,1.0,Good,25.0,Good,0.0,Good,48.0,L0,135.5610125,9.365957565,L0
8235.0,France,Plaisance Du Touch,43.0,Good,1.0,Good,33.0,Good,2.0,Good,43.0,L0,120.3829166,4.416653788,L0
8236.0,United States of America,Ponce,85.0,Moderate,1.0,Good,22.0,Good,0.0,Good,85.0,L1,226.6407716,5.068829969,L1
8237.0,Bolivia (Plurinational State of),Portachuelo,67.0,Moderate,1.0,Good,15.0,Good,0.0,Good,67.0,L1,162.6295382,-0.10233994,L1
8238.0,Brazil,Porto Murtinho,23.0,Good,1.0,Good,23.0,Good,0.0,Good,11.0,L0,78.6587249,2.208505025,L0
8239.0,Brazil,Porto Real,94.0,Moderate,1.0,Good,0.0,Good,1.0,Good,94.0,L1,230.351067,8.100392278,L1
8240.0,Germany,Sondershausen,34.0,Good,1.0,Good,28.0,Good,2.0,Good,34.0,L0,92.12824399,1.297347361,L0
8241.0,Thailand,Song Phi Nong,35.0,Good,1.0,,22.0,Good,0.0,Good,35.0,L0,92.3964771,1.890906016,L0
8242.0,United States of America,Spanish Fork,20.0,Good,1.0,Good,16.0,Good,1.0,Good,20.0,L0,53.2612618,2.631092338,L0
8243.0,Jamaica,Spanish Town,103.0,Unhealthy for Sensitive Groups,1.0,Good,19.0,Good,3.0,Good,103.0,L2,275.8859214,6.205184065,L2
8244.0,Serbia,Sremcica,98.0,Moderate,1.0,Good,36.0,Good,4.0,Good,98.0,L1,242.9488948,9.645590217,L1
8245.0,United Kingdom of Great Britain and Northern Ireland,Staines,41.0,Good,1.0,Good,9.0,Good,1.0,Good,41.0,L0,94.00394744,-7.527738958,L0
8246.0,United States of America,Stanton,93.0,Moderate,1.0,Good,31.0,Good,1.0,Good,93.0,L1,237.6999549,12.96868757,L1
8247.0,Germany,Stockach,42.0,Good,1.0,Good,31.0,Good,2.0,Good,42.0,L0,106.0017327,-4.754040582,L0
8248.0,Canada,Strathroy,58.0,Moderate,1.0,Good,31.0,Good,6.0,Good,58.0,L1,183.7738292,5.343814105,L1
8249.0,China,Suixi,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,2.0,Good,84.0,L1,130.39634565,4.2395104225,L1
8250.0,India,Suket,50.0,Unhealthy,1.0,Good,35.0,Good,0.0,Good,50.0,L3,130.39634565,3.587298558,L3
8251.0,China,Baicheng,50.0,Unhealthy for Sensitive Groups,1.0,Good,27.0,Good,1.0,Good,50.0,L2,130.39634565,10.1000957,L2
8252.0,Democratic Republic of the Congo,Bandundu,63.0,Moderate,1.0,Good,32.0,Good,0.0,Good,63.0,L1,143.6971159,4.04870143,L1
8253.0,Indonesia,Banjaran,50.0,Unhealthy,1.0,Good,10.0,Good,1.0,Good,50.0,L3,130.39634565,4.2395104225,L3
8254.0,India,Bankura,50.0,Unhealthy,1.0,Good,33.0,Good,1.0,Good,50.0,L3,130.39634565,9.211042763,L3
8255.0,Spain,Barbate,47.0,Good,1.0,Good,31.0,Good,0.0,Good,26.0,L0,136.7732865,0.419763776,L0
8256.0,United States of America,Barberton,50.0,Good,1.0,Good,40.0,Good,1.0,Good,50.0,L0,141.2168914,3.228234724,L0
8257.0,Russian Federation,Barnaul,49.0,Good,1.0,,21.0,Good,1.0,Good,49.0,L0,129.7909483,-1.792182519,L0
8258.0,Italy,Battipaglia,64.0,Moderate,1.0,Good,31.0,Moderate,0.0,Good,52.0,L1,161.7683233,3.205292894,L1
8259.0,United States of America,Bay Village,56.0,Moderate,1.0,Good,36.0,Good,2.0,Good,56.0,L1,147.6881236,1.703139065,L1
8260.0,United States of America,Beachwood,55.0,Moderate,1.0,,37.0,Good,2.0,Good,55.0,L1,137.31362,4.482704758,L1
8261.0,United States of America,Beatrice,43.0,Good,1.0,Good,43.0,Good,1.0,Good,37.0,L0,129.68364,0.250430514,L0
8262.0,Italy,Beinasco,77.0,Moderate,1.0,Good,54.0,Moderate,0.0,Good,77.0,L1,195.6080982,2.72784155,L1
8263.0,Cuba,Bejucal,43.0,Good,1.0,,43.0,Good,0.0,Good,31.0,L0,111.6366214,3.843863876,L0
8264.0,Poland,Belchatow,48.0,Good,1.0,,41.0,Good,1.0,Good,48.0,L0,102.8417757,4.19208849,L0
8265.0,France,Belfort,63.0,Moderate,1.0,Good,49.0,Good,0.0,Good,63.0,L1,160.5456515,5.171418579,L1
8266.0,United States of America,Bellflower,50.0,Unhealthy for Sensitive Groups,1.0,Good,14.0,Good,1.0,Good,50.0,L2,130.39634565,6.529161674,L2
8267.0,Bangladesh,Bera,50.0,Unhealthy for Sensitive Groups,1.0,Good,15.0,Good,1.0,Good,50.0,L2,130.39634565,5.266531705,L2
8268.0,Chad,Bere,77.0,Moderate,1.0,Good,24.0,Good,0.0,Good,77.0,L1,189.9927967,4.210366363,L1
8269.0,Ukraine,Berehove,61.0,Moderate,1.0,Good,52.0,Moderate,0.0,Good,61.0,L1,165.4271102,2.905710872,L1
8270.0,India,Bhainsa,50.0,Unhealthy,1.0,Good,31.0,Good,5.0,Good,50.0,L3,130.39634565,10.72322821,L3
8271.0,India,Bhayavadar,59.0,Moderate,1.0,,21.0,Good,1.0,Good,59.0,L1,163.0780101,9.553707505,L1
8272.0,Brazil,Bicas,36.0,Good,1.0,Good,23.0,Good,1.0,Good,36.0,L0,89.6785611,-4.860402177,L0
8273.0,Guinea-Bissau,Bissora,50.0,Unhealthy,1.0,Good,37.0,Good,1.0,Good,50.0,L3,130.39634565,8.685772742,L3
8274.0,France,Blagnac,44.0,Good,1.0,Good,38.0,Good,1.0,Good,44.0,L0,103.7612159,7.888720805,L0
8275.0,United States of America,Blaine,51.0,Moderate,1.0,Good,30.0,Good,1.0,Good,51.0,L1,136.2804626,-2.929156479,L1
8276.0,Germany,Bobingen,66.0,Moderate,1.0,Good,58.0,Moderate,0.0,Good,66.0,L1,194.5987199,6.697364095,L1
8277.0,Democratic Republic of the Congo,Bolobo,59.0,Moderate,1.0,,20.0,Good,0.0,Good,59.0,L1,160.3149724,10.07977459,L1
8278.0,France,Bonneuil,67.0,Moderate,1.0,,46.0,Good,1.0,Good,67.0,L1,163.8571474,-0.948233189,L1
8279.0,,Bontang,23.0,Good,1.0,Good,31.0,Good,0.0,Good,23.0,L0,73.85620585,2.618291884,L0
8280.0,Kazakhstan,Boralday,79.0,Moderate,1.0,Good,15.0,Good,1.0,Good,79.0,L1,199.3332045,6.531599679,L1
8281.0,Russian Federation,Borisovka,46.0,Good,1.0,Good,39.0,Good,0.0,Good,46.0,L0,133.7448498,6.6522903,L0
8282.0,Romania,Borsa,46.0,Good,1.0,Good,41.0,Good,0.0,Good,46.0,L0,128.066764,-2.942197052,L0
8283.0,Iran (Islamic Republic of),Borujan,50.0,Unhealthy for Sensitive Groups,1.0,Good,35.0,Good,0.0,Good,50.0,L2,280.5685843,7.785033489,L2
8284.0,Democratic Republic of the Congo,Bosobolo,60.0,Moderate,1.0,Good,21.0,Good,0.0,Good,60.0,L1,144.9592037,-6.34674065,L1
8285.0,India,Botad,50.0,Unhealthy for Sensitive Groups,1.0,Good,28.0,Good,5.0,Good,50.0,L2,130.39634565,10.41872774,L2
8286.0,Brazil,Botucatu,74.0,Moderate,1.0,Good,21.0,Good,1.0,Good,74.0,L1,191.5165727,6.551337339,L1
8287.0,France,Bourges,58.0,Moderate,1.0,Good,38.0,Good,0.0,Good,58.0,L1,139.7624405,0.691142444,L1
8288.0,Italy,Bressanone,54.0,Moderate,1.0,Good,31.0,Good,0.0,Good,54.0,L1,133.6641048,8.122029214,L1
8289.0,United States of America,Bridgeview,58.0,Moderate,1.0,Good,35.0,Good,4.0,Good,58.0,L1,130.9376338,-1.438995218,L1
8290.0,Gambia,Brikama,50.0,Unhealthy,1.0,Good,33.0,Good,0.0,Good,50.0,L3,130.39634565,4.374680272,L3
8291.0,Brazil,Brodowski,50.0,Good,1.0,Good,22.0,Good,0.0,Good,50.0,L0,152.1068973,4.992524369,L0
8292.0,Switzerland,Burgdorf,51.0,Moderate,1.0,Good,46.0,Good,0.0,Good,51.0,L1,140.5493339,4.98067407,L1
8293.0,Brazil,Butia,41.0,Good,1.0,Good,31.0,Good,1.0,Good,41.0,L0,129.40417,-0.398587786,L0
8294.0,Brazil,Cacu,48.0,Good,1.0,Good,31.0,Good,0.0,Good,48.0,L0,133.8239709,1.319614138,L0
8295.0,Italy,Cadoneghe,87.0,Moderate,1.0,Good,31.0,Moderate,0.0,Good,87.0,L1,232.7747934,4.433724331,L1
8296.0,Colombia,Caicedonia,71.0,Moderate,1.0,Good,25.0,Good,1.0,Good,71.0,L1,202.2407869,0.166281285,L1
8297.0,Italy,Caivano,71.0,Moderate,1.0,Good,31.0,Moderate,0.0,Good,56.0,L1,186.2726326,5.157263971,L1
8298.0,Italy,Camaiore,74.0,Moderate,1.0,Good,31.0,Moderate,0.0,Good,36.0,L0,188.1277268,0.729370159,L0
8299.0,Brazil,Camocim De Sao Felix,23.0,Good,1.0,Good,23.0,Good,0.0,Good,18.0,L0,72.82657517,7.00000013,L0
8300.0,Colombia,Campoalegre,27.0,Good,1.0,Good,6.0,Good,0.0,Good,27.0,L0,87.03840237,11.61342475,L0
8301.0,Brazil,Campos Belos,20.0,Good,1.0,Good,20.0,Good,0.0,Good,18.0,L0,50.20035357,0.512679127,L0
8302.0,Italy,Camposampiero,86.0,Moderate,1.0,Good,31.0,Moderate,0.0,Good,86.0,L1,212.7843092,8.401293805,L1
8303.0,Brazil,Capanema,22.0,Good,1.0,Good,19.0,Good,0.0,Good,22.0,L0,61.38856032,0.938477292,L0
8304.0,Brazil,Carazinho,19.0,Good,1.0,Good,19.0,Good,0.0,Good,19.0,L0,60.81498867,-2.682155984,L0
8305.0,Spain,Carballo,30.0,Good,1.0,Good,30.0,Good,3.0,Good,28.0,L0,87.98091049,1.671411297,L0
8306.0,Philippines,Cardona,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Good,6.0,Good,50.0,L2,130.39634565,6.027848704,L2
8307.0,Switzerland,Carouge,60.0,Moderate,1.0,Good,42.0,Good,0.0,Good,60.0,L1,174.1160607,-5.134788322,L1
8308.0,United States of America,Casa Grande,80.0,Moderate,1.0,Good,14.0,Good,1.0,Good,80.0,L1,198.5883507,6.928283807,L1
8309.0,Brazil,Catalao,23.0,Good,1.0,,23.0,Good,0.0,Good,23.0,L0,59.84935003,4.230104245,L0
8310.0,United States of America,Cedar Falls,53.0,Moderate,1.0,Good,31.0,Good,1.0,Good,53.0,L1,128.4734564,8.802719787,L1
8311.0,Italy,Certaldo,80.0,Moderate,1.0,,31.0,Moderate,0.0,Good,40.0,L0,231.9832884,6.840687769,L0
8312.0,Czechia,Cesky Tesin,71.0,Moderate,1.0,,46.0,Good,0.0,Good,71.0,L1,184.9207067,4.399741586,L1
8313.0,Bangladesh,Chandpur,80.0,Moderate,1.0,,20.0,Good,5.0,Good,80.0,L1,196.4902492,3.820825323,L1
8314.0,Pakistan,Chitral,71.0,Moderate,1.0,,7.0,Good,1.0,Good,71.0,L1,191.1392355,11.41430861,L1
8315.0,Thailand,Chok Chai,72.0,Moderate,1.0,Good,22.0,Good,3.0,Good,72.0,L1,192.6913578,16.44936343,L1
8316.0,China,Cholan,50.0,Unhealthy,1.0,Good,0.0,Good,1.0,Moderate,50.0,L3,130.39634565,9.304252975,L3
8317.0,India,Chopda,50.0,Unhealthy for Sensitive Groups,1.0,Good,34.0,Good,2.0,Good,50.0,L2,130.39634565,9.011467369,L2
8318.0,South Africa,Christiana,83.0,Moderate,1.0,,22.0,Good,1.0,Good,83.0,L1,204.2470804,2.066251705,L1
8319.0,Afghanistan,Ciras,90.0,Moderate,1.0,Good,31.0,Good,0.0,Good,90.0,L1,225.0708173,-0.938429768,L1
8320.0,Italy,Cividale Del Friuli,76.0,Moderate,1.0,Good,47.0,Good,0.0,Good,76.0,L1,174.8978335,1.868775243,L1
8321.0,United States of America,Clinton,49.0,Good,1.0,Good,34.0,Good,1.0,Good,49.0,L0,114.2604892,7.223413438,L0
8322.0,United Kingdom of Great Britain and Northern Ireland,Welwyn Garden City,32.0,Good,1.0,Good,32.0,Good,1.0,Good,32.0,L0,103.0763081,-1.574566472,L0
8323.0,United States of America,West Hollywood,50.0,Unhealthy for Sensitive Groups,1.0,Good,18.0,Good,1.0,Good,117.0,L2,130.39634565,15.14982114,L2
8324.0,United States of America,Westwego,46.0,Good,1.0,Good,24.0,Good,3.0,Good,46.0,L0,120.6578865,8.489361287,L0
8325.0,Canada,White Rock,71.0,Moderate,1.0,Good,22.0,Good,1.0,Good,71.0,L1,199.1293145,8.907576027,L1
8326.0,,Winneba,28.0,Good,1.0,,23.0,Good,0.0,Good,28.0,L0,73.39925513,2.33092667,L0
8327.0,Thailand,Wiset Chai Chan,103.0,Unhealthy for Sensitive Groups,1.0,,31.0,Good,1.0,Good,103.0,L2,260.065897,9.747437949,L2
8328.0,China,Xiaolingwei,50.0,Unhealthy,1.0,Good,1.0,Good,1.0,Moderate,50.0,L3,130.39634565,9.013185693,L3
8329.0,Somalia,Xuddur,55.0,Moderate,1.0,,20.0,Good,0.0,Good,55.0,L1,141.250784,4.204506817,L1
8330.0,Japan,Yaizu,67.0,Moderate,1.0,Good,29.0,Good,7.0,Good,67.0,L1,170.3480368,6.400610338,L1
8331.0,Japan,Yasugi,58.0,Moderate,1.0,Good,44.0,Good,2.0,Good,58.0,L1,161.4339811,-5.631077826,L1
8332.0,Russian Federation,Yekaterinburg,40.0,Good,1.0,Good,40.0,Good,2.0,Good,22.0,L0,106.5013565,5.831264914,L0
8333.0,Japan,Yoshii,69.0,Moderate,1.0,Good,13.0,Good,1.0,Good,69.0,L1,184.6248176,8.554458629,L1
8334.0,China,Yuanli,50.0,Unhealthy,1.0,Good,14.0,Good,1.0,Good,50.0,L3,130.39634565,-0.068663724,L3
8335.0,China,Yungkang,50.0,Good,1.0,Good,17.0,Good,6.0,Good,50.0,L0,133.881858,-2.133857088,L0
8336.0,Mexico,Zacatepec,68.0,Moderate,1.0,Good,23.0,Good,1.0,Good,68.0,L1,165.2972867,14.12194576,L1
8337.0,Italy,Zagarolo,72.0,Moderate,1.0,Good,31.0,Moderate,0.0,Good,42.0,L0,171.4713411,2.868232269,L0
8338.0,Austria,Zell Am See,57.0,Moderate,1.0,Good,48.0,Good,0.0,Good,57.0,L1,148.9878063,8.678130297,L1
8339.0,China,Zhangjiakou,50.0,Unhealthy,1.0,Good,18.0,Good,1.0,Good,50.0,L3,130.39634565,11.23400962,L3
8340.0,United States of America,Zion,59.0,Moderate,1.0,Good,20.0,Good,7.0,Good,59.0,L1,153.3739143,5.76968407,L1
8341.0,Germany,Zirndorf,62.0,Moderate,1.0,Good,52.0,Moderate,0.0,Good,62.0,L1,159.8394596,8.886206756,L1
8342.0,Burkina Faso,Zorgo,61.0,Moderate,1.0,Good,28.0,Good,0.0,Good,61.0,L1,183.3357366,-6.764441791,L1
8343.0,Liberia,Zwedru,17.0,Good,1.0,Good,17.0,Good,0.0,Good,16.0,L0,34.19773744,0.847352942,L0
8344.0,Yemen,Yarim,50.0,Unhealthy for Sensitive Groups,1.0,Good,38.0,Good,2.0,Good,50.0,L2,130.39634565,4.2395104225,L2
8345.0,Brazil,Altinopolis,52.0,Moderate,1.0,Good,12.0,Good,2.0,Good,52.0,L1,138.3237683,-4.930468323,L1
8346.0,France,Amilly,67.0,Moderate,1.0,,19.0,Good,1.0,Good,67.0,L1,168.7357745,1.069927515,L1
8347.0,India,Amravati,50.0,Unhealthy,1.0,Good,32.0,Good,0.0,Good,50.0,L3,130.39634565,0.473077805,L3
8348.0,Turkey,Anamur,45.0,Good,1.0,Good,45.0,Good,0.0,Good,36.0,L0,123.3388302,4.007051446,L0
8349.0,China,Anju,50.0,Unhealthy,1.0,Good,39.0,Good,1.0,Good,50.0,L3,130.39634565,14.49674744,L3
8350.0,Brazil,Apiai,62.0,Moderate,1.0,Good,10.0,Good,1.0,Good,62.0,L1,144.9277418,4.46871215,L1
8351.0,Ukraine,Apostolove,38.0,Good,1.0,Good,31.0,Good,1.0,Good,31.0,L0,94.43282102,4.673548243,L0
8352.0,Brazil,Arari,49.0,Good,1.0,Good,31.0,Good,0.0,Good,49.0,L0,131.7876126,5.464613623,L0
8353.0,Russian Federation,Ardon,40.0,Good,1.0,Good,40.0,Good,1.0,Good,37.0,L0,112.704636,-0.995223387,L0
8354.0,Italy,Ariccia,53.0,Moderate,1.0,Good,39.0,Good,7.0,Good,53.0,L1,159.4344955,1.976038403,L1
8355.0,Ireland,Arklow,33.0,Good,1.0,Good,31.0,Good,1.0,Good,33.0,L0,97.05703971,1.815609704,L0
8356.0,France,Arnouville Les Gonesse,67.0,Moderate,1.0,Good,22.0,Good,5.0,Good,67.0,L1,171.932114,3.693285247,L1
8357.0,India,Asandh,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L2,130.39634565,1.990363174,L2
8358.0,Italy,Ascoli Piceno,75.0,Moderate,1.0,Good,35.0,Good,5.0,Good,75.0,L1,186.8571015,9.207796905,L1
8359.0,Togo,Atakpame,65.0,Moderate,1.0,Good,14.0,Good,1.0,Good,65.0,L1,161.5729718,9.224003388,L1
8360.0,France,Autun,50.0,Unhealthy,1.0,Good,30.0,Good,2.0,Good,50.0,L3,130.39634565,-0.498583427,L3
8361.0,United States of America,Azusa,50.0,Unhealthy for Sensitive Groups,1.0,Good,5.0,Good,1.0,Good,50.0,L2,130.39634565,8.158169935,L2
8362.0,Germany,Babenhausen,68.0,Moderate,1.0,Good,36.0,Good,1.0,Good,68.0,L1,161.7635043,13.84769825,L1
8363.0,Viet Nam,Bac Can,55.0,Moderate,1.0,Good,36.0,Good,0.0,Good,55.0,L1,138.1409853,6.402885189,L1
8364.0,Germany,Bad Essen,34.0,Good,1.0,Good,34.0,Good,1.0,Good,20.0,L0,98.77547553,3.978429776,L0
8365.0,Germany,Bad Hersfeld,62.0,Moderate,1.0,Good,38.0,Good,2.0,Good,62.0,L1,163.5166235,0.755322244,L1
8366.0,India,Bagalkot,57.0,Moderate,1.0,Good,31.0,Good,0.0,Good,57.0,L1,153.1864462,0.434439457,L1
8367.0,Myanmar,Bago,49.0,Good,1.0,Good,22.0,Good,0.0,Good,49.0,L0,131.3292171,9.556629929,L0
8368.0,Afghanistan,Bagrami,102.0,Unhealthy for Sensitive Groups,1.0,,40.0,Good,0.0,Good,102.0,L2,276.2643073,4.366472136,L2
8369.0,Argentina,Bahia Blanca,18.0,Good,1.0,Good,10.0,Good,3.0,Good,18.0,L0,52.36043064,1.645358906,L0
8370.0,Brazil,Baixo Guandu,52.0,Moderate,1.0,Good,8.0,Good,3.0,Good,52.0,L1,131.139772,3.83820543,L1
8371.0,India,Bally,50.0,Unhealthy,1.0,Good,31.0,Unhealthy for Sensitive Groups,6.0,Good,50.0,L3,130.39634565,4.2395104225,L3
8372.0,India,Bandora,81.0,Moderate,1.0,Good,23.0,Good,0.0,Good,81.0,L1,209.9960946,2.199037516,L1
8373.0,India,Banki,50.0,Unhealthy for Sensitive Groups,1.0,,47.0,Good,3.0,Good,50.0,L2,130.39634565,1.449616504,L2
8374.0,,Bansud,27.0,Good,1.0,Good,23.0,Good,1.0,Good,27.0,L0,70.65710998,-1.276754508,L0
8375.0,Malaysia,Banting,89.0,Moderate,1.0,Good,31.0,Good,1.0,Good,89.0,L1,225.4416014,7.703780012,L1
8376.0,Philippines,Barotac Nuevo,47.0,Good,1.0,Good,22.0,Good,0.0,Good,47.0,L0,108.8552915,-3.342405633,L0
8377.0,Brazil,Barra Do Garcas,37.0,Good,1.0,Good,4.0,Good,2.0,Good,37.0,L0,88.21734161,6.052914907,L0
8378.0,India,Basavana Bagevadi,64.0,Moderate,1.0,,23.0,Good,0.0,Good,64.0,L1,173.0965753,-1.619087638,L1
8379.0,United Kingdom of Great Britain and Northern Ireland,Bathgate,34.0,Good,1.0,Good,22.0,Good,5.0,Good,34.0,L0,92.30711749,-5.493847782,L0
8380.0,Philippines,Bato,57.0,Moderate,1.0,Good,26.0,Good,0.0,Good,57.0,L1,148.5178833,-1.100361085,L1
8381.0,Hungary,Batonyterenye,95.0,Moderate,1.0,Good,40.0,Good,2.0,Good,95.0,L1,245.5634753,3.937669048,L1
8382.0,Philippines,Bay,53.0,Moderate,1.0,Good,23.0,Good,1.0,Good,53.0,L1,138.4262759,10.77583697,L1
8383.0,France,Behren Les Forbach,44.0,Good,1.0,Good,31.0,Good,3.0,Good,44.0,L0,127.4286256,8.36664706,L0
8384.0,Hungary,Bekescsaba,63.0,Moderate,1.0,Good,35.0,Good,1.0,Good,63.0,L1,163.7342918,2.331548869,L1
8385.0,United Kingdom of Great Britain and Northern Ireland,Bellshill,33.0,Good,1.0,,23.0,Good,4.0,Good,33.0,L0,72.91786886,8.660935349,L0
8386.0,South Africa,Bethlehem,59.0,Moderate,1.0,Good,20.0,Good,1.0,Good,59.0,L1,168.8012996,3.816100854,L1
8387.0,India,Bhubaneswar,50.0,Unhealthy for Sensitive Groups,1.0,Good,53.0,Moderate,2.0,Good,50.0,L2,130.39634565,-1.732557924,L2
